codigo_ibge,longitude,latitude,area_km2,altitude_media_m,altitude_minima_m,amplitude_altitude_m,declividade_m_por_km,celulas_de_relevo,distancia_rio_km,distancia_rio_grande_km
1721109,-48.14223721025783,-9.603860635134605,2625.2362794936635,313.458251953125,189.0,365.0,11.973217498845123,539,26.691051674032412,179.1840224638894
1721208,-47.53794806241923,-6.256078599215957,1069.9355987829622,223.087158203125,131.0,218.0,9.118348556553062,218,16.508290917560263,84.20911267911565
1721257,-48.25977047866899,-8.939068460208778,702.8691989807412,230.34027099609375,181.0,94.0,6.961136681783072,144,9.895509396992631,130.98831623968556
1721307,-48.20938837706156,-8.356207002439307,885.6724715111777,222.74032592773438,176.0,114.0,7.9177060193062525,181,8.05545721177039,113.84068194356236
1722081,-48.00116396100958,-6.908695904830292,1360.3242586825509,278.9222106933594,162.0,317.0,11.411726543255863,270,41.423742438966656,73.7141640900948
1722107,-48.449779135044174,-6.545894445586425,1191.763331171358,206.388427734375,119.0,378.0,14.429391826690988,242,20.10536657054077,20.10536657054077
2100055,-47.333374761275245,-4.785827937927396,5788.430893677054,274.6849670410156,125.0,294.0,13.635663828006786,1184,9.478231967461587,127.94892573528702
2100105,-43.29864345104128,-4.214757136664623,363.45067550451495,105.13888549804688,57.0,73.0,5.627536458728765,72,34.268114754548314,559.8139721683877
2100154,-42.165782787275134,-2.946809940023805,444.4441288432572,41.48936080932617,0.0,78.0,4.454755758117315,94,32.34470926654537,688.5182804398237
2100204,-44.54008383906019,-2.380334188834204,1176.3901644356083,22.227848052978516,0.0,60.0,4.184063642649148,237,105.59964489354539,537.1304992175161
2100303,-43.38294744757327,-4.502665967617627,1933.6822444365826,103.63475799560547,51.0,92.0,4.662734559727868,397,48.441780295844346,542.4697726180051
2100402,-45.502820408457694,-4.1664214681900225,527.8936959183775,63.953704833984375,30.0,85.0,3.6501766476145416,108,80.06151747648205,334.3565601023354
2100436,-44.39661435307076,-4.211346924233565,396.2060719348956,54.70731735229492,41.0,28.0,2.550315934171521,82,32.12145449855162,444.1949488401936
2100477,-46.000700366694446,-3.870004046650477,1886.6718210396357,84.92950439453125,17.0,262.0,6.853354699834845,383,109.32540916967258,306.5105078298224
2100501,-46.21204120451852,-9.507595166390974,11125.0473732166,468.48712158203125,283.0,524.0,16.565314181185123,2293,39.979295198019656,362.2044767236304
2100550,-45.94636250092937,-1.6751851787731626,497.47617579594953,45.0098991394043,20.0,48.0,3.5994152412121534,101,28.244647267067354,428.86205315055815
2100600,-46.58221349810638,-5.278606951237545,7449.778435113607,275.53521728515625,142.0,294.0,12.14425195097065,1491,81.96548757738195,177.03052350985817
2100709,-44.59857680457123,-3.255520916362388,951.2867521151202,7.193877696990967,0.0,48.0,1.4179783362565541,196,22.486139313814714,472.7414993716971
2100808,-43.10906701523506,-3.5434152928707348,599.1673668867443,91.6446304321289,66.0,44.0,3.672004088375935,121,51.20450329085561,604.6937255733724
2100832,-45.08182987457167,-1.5466535785423143,304.7620116236503,11.875,0.0,35.0,1.9098361995269282,64,117.67523790042951,525.6185182279517
2100873,-45.78690214719933,-3.0786039580388316,800.2810771067161,47.07878875732422,23.0,57.0,2.9776853611515826,165,90.72052115787156,382.7582914259608
2100907,-42.016814279067795,-2.972671711797606,1779.1756593408063,29.48189353942871,0.0,93.0,4.274601133108388,359,18.239693355632447,679.3942587550755
2100956,-45.94581132939009,-5.028430165894588,2982.888958164025,239.75987243652344,86.0,316.0,16.420232553158346,608,78.59563010936836,252.26527324902156
2101004,-44.72671650281071,-3.536394667979387,1097.809908557916,9.712963104248047,2.0,28.0,1.296867029631684,216,10.002551144394744,444.0240062583423
2101103,-44.09698055457143,-2.8390849886464844,171.4376352810068,28.648649215698242,0.0,62.0,5.749019518908529,37,92.9394859880717,544.831391369703
2101202,-44.76218348006635,-4.170890043293142,1660.889338140376,28.10542106628418,0.0,94.0,2.6797947005101967,332,3.5235127829797883,408.22645092232256
2101251,-44.35750407909257,-2.9364298234717956,544.2209372710204,12.296296119689941,1.0,47.0,2.353019010956641,108,63.18737938177839,514.8500223567219
2101301,-45.163738845788124,-1.6820880105172993,851.6557169744628,17.29239845275879,0.0,243.0,3.9336955617913314,171,112.91604998488366,513.323522781975
2101350,-44.69449003283915,-2.69968242846216,415.00276841397863,4.707865238189697,1.0,15.0,0.7722909425768198,89,67.33237536055086,501.11278925938683
2101400,-46.34242287596737,-8.236611217305201,13113.10604832857,416.6894226074219,234.0,390.0,12.689302444508304,2679,70.35594763301293,305.69734673920175
2101509,-43.18810763179012,-6.59310840332334,2197.5611735249404,226.5066375732422,104.0,297.0,11.347308425598623,452,17.941480388082905,364.02847550625154
2101608,-45.18300178548878,-5.505257460930916,5178.123619883554,186.50376892089844,64.0,244.0,9.712676577146388,1060,6.217422444796624,328.04182536473013
2101707,-42.90997379652005,-2.839135626965633,3032.8972763565835,41.82686233520508,0.0,107.0,3.8455886410817537,618,81.5168258056636,658.1562564733852
2101731,-43.46111149701,-3.101559778651206,562.6812630667118,85.4070816040039,61.0,39.0,2.61912520275395,113,108.64468481322352,590.3129116517572
2101772,-45.25767702013235,-3.7563403786049907,133.65885954571422,27.310344696044922,17.0,19.0,2.449783431157404,29,48.80900129122358,381.0011178885768
2101806,-44.56831871415872,-7.120090004663248,1785.1308372099884,279.5289306640625,171.0,252.0,18.035623165320562,363,9.969058143216346,395.2117709809795
2101905,-44.78476308170945,-2.429412034077335,788.658519686549,15.339622497558594,1.0,73.0,3.5536141401602173,159,96.27250607805321,513.0958836750641
2101939,-44.68984697161133,-4.678978879154629,245.80508834985085,74.86274719238281,39.0,81.0,6.652839993808452,51,4.948790828250519,396.9918777212201
2101970,-46.1798643242871,-1.7638383613337787,408.6453015553416,26.220930099487305,14.0,41.0,2.628843724975089,86,6.169366445254629,401.2222248099732
2102002,-46.417446991261485,-3.9002927878513525,6599.172995051951,151.23658752441406,12.0,301.0,11.013740260142757,1361,72.31753203612836,269.1160104170113
2102036,-46.68966788137007,-4.602259392020715,2678.6731532765552,224.59420776367188,67.0,289.0,15.215689377249026,552,75.49305026866445,196.56460616605403
2102077,-45.0212819885034,-4.346274222338876,441.208825398935,38.83333206176758,11.0,58.0,3.212219472773904,90,29.273900866659623,374.1261640178633
2102101,-42.828289432760556,-3.687086951574521,1079.571512405295,84.11711883544922,26.0,88.0,4.393576732709928,222,17.079732223889323,627.9589176715464
2102150,-45.65118683862264,-4.365946955728638,985.0527978497557,141.53659057617188,53.0,242.0,12.860442542357633,205,97.99998725871781,309.49979333396635
2102200,-43.00236558657556,-3.900713524411702,1477.0662418353604,93.7966079711914,31.0,93.0,4.182852077277254,295,22.65161808723801,601.7834242970034
2102309,-43.830257931569804,-5.7899400412753295,1581.4333874366712,194.55172729492188,106.0,242.0,8.671210527107405,319,80.01898896885805,473.0519717279101
2102325,-46.343073090698056,-4.49292860502998,2552.4347490228247,235.09829711914062,51.0,351.0,13.801639683219523,529,106.2675156480978,235.42372869852431
2102358,-47.064558351573176,-5.518724211461119,822.5864196901675,257.34912109375,171.0,279.0,10.053107101878705,169,44.631789031187076,119.87343436171557
2102374,-43.931922059041916,-3.1203875574205577,705.9659251462435,58.41379165649414,6.0,86.0,4.420092273879408,145,98.0784202704396,543.6067737441009
2102408,-44.53974065044414,-2.888961942118657,523.3649272653274,8.970588684082031,0.0,16.0,1.5685644105114664,68,53.64162779322245,501.543336595792
2102507,-45.0538919831006,-3.3918502343024683,663.8357485255692,10.735294342041016,0.0,31.0,1.6322850875504404,136,21.420459488948687,422.4388760388519
2102556,-47.26505635074953,-6.175319243995959,618.5757746840827,177.77049255371094,131.0,94.0,5.904437225501039,122,13.594918658605046,109.83581245384853
2102606,-45.680350595747214,-1.6275700633240413,1619.9793013783055,33.97846221923828,2.0,82.0,3.0994989555544277,325,55.814381820485835,458.83538315235535
2102705,-44.26471547397982,-3.6213069703377143,766.9717708852841,45.267974853515625,19.0,72.0,4.265387059163394,153,48.60776393348506,484.33215376581296
2102754,-44.306792715902745,-4.682343405988763,594.3505539949983,117.52101135253906,64.0,103.0,6.406992582259762,119,36.52749570860642,438.0358907066681
2102804,-47.211889441415934,-7.375305308063618,6258.065951261204,264.9266662597656,147.0,379.0,11.07010352766384,1282,29.417721104558215,170.97943033301718
2102903,-46.02877069886808,-1.3527584109686106,1272.675110812299,22.003860473632812,0.0,59.0,3.0449961710833975,259,10.846324236719436,430.83486937963806
2103000,-43.299755620952446,-4.866591307123988,5205.285634425469,113.49342346191406,43.0,163.0,6.7231084977590205,1064,39.71698299625405,543.5273607882035
2103109,-44.596759925249756,-1.979563815046365,288.53133148059715,24.770492553710938,7.0,38.0,3.310546090617806,61,147.67892537106482,562.5026790535621
2103125,-44.8593696631495,-2.2546005465248697,305.3187279147096,26.841270446777344,2.0,55.0,4.58589776210248,63,115.80871698811083,520.3045268871224
2103158,-46.11712584366425,-2.427362717196289,1168.910541573423,75.74249267578125,23.0,118.0,4.24293282343386,233,32.698614490798,396.1063287306937
2103174,-46.533779542439,-3.073823658312596,8375.920303352643,108.1365737915039,0.0,291.0,6.06269783404105,1706,13.954100306543156,328.32800219802846
2103208,-43.4537027747603,-3.848647467774588,3251.5263051911024,81.38102722167969,29.0,93.0,5.658720178897835,664,66.5277300725971,556.5116570724331
2103257,-47.82951900288252,-5.0578955530904155,1475.2113880598918,257.40802001953125,108.0,307.0,13.595215079012032,299,22.945487044288292,67.82816109500567
2103307,-43.88588927795743,-4.607588637168271,4369.057795684785,95.4988784790039,39.0,153.0,6.158133629399351,890,83.94451432683347,485.4170650072171
2103406,-43.1125777794336,-4.2479645683087774,986.4532736469992,92.00492858886719,38.0,93.0,5.730290360160444,203,13.525559542992228,578.6780566576218
2103505,-44.18267356450895,-6.056270243724707,1977.5983478056733,264.263671875,133.0,341.0,16.041741819961526,402,79.05300998046194,440.74388246603735
2103554,-44.83804019089142,-3.7982877522910274,722.3438688868191,11.389262199401855,2.0,23.0,1.585959112243608,149,10.141843341767263,418.78822485596083
2103604,-44.14507952736925,-4.102250751449426,2268.2923310546903,66.15184020996094,27.0,133.0,5.901438530215219,461,53.835229918991566,474.63945556081717
2103703,-44.78797684630722,-1.7750984659253064,1212.429704832728,19.054645538330078,0.0,54.0,2.3900438340020305,183,155.8852560281238,552.2645938969033
2103752,-47.30205453946936,-5.599322144935994,323.19151814165525,192.26866149902344,133.0,160.0,9.13413640030786,67,18.530877327735485,92.99616913751183
2103802,-44.397184380920656,-5.021882678530535,361.09715323965065,154.34722900390625,88.0,109.0,7.716668004252647,72,38.82110214577737,420.5190337320071
2103901,-43.00844299363415,-4.100515557804019,315.46022258722223,78.984619140625,35.0,86.0,6.406389602179575,65,11.078097996130689,594.3640876505007
2104008,-44.89172880169854,-4.899379595328866,451.86128473235294,125.89247131347656,49.0,185.0,12.635325944717305,93,3.7946739413199313,369.2588966886969
2104057,-47.20260776362896,-6.781725069475727,2704.244324381696,258.5585632324219,141.0,265.0,9.626546658357121,555,30.697581158724535,138.2520027839173
2104073,-46.62688889431432,-7.016880677190441,1623.0431949333288,384.6646728515625,279.0,313.0,11.134081243202848,334,47.488591149752565,206.86542290443106
2104081,-45.3065543714519,-6.174395719340241,5084.349315410247,314.3984680175781,171.0,363.0,12.600298903039718,1039,56.28170787128828,319.3123739899265
2104099,-46.186697209645054,-6.514395334611987,3691.5381045953836,354.53558349609375,237.0,423.0,13.216688868245061,745,7.851111779840486,234.68455720889156
2104107,-46.082651241493394,-6.943329960076766,1845.8344549702015,451.273681640625,288.0,296.0,15.1566016257537,380,30.30217666254689,260.59715275726734
2104206,-44.014604284694364,-5.63537923418714,835.7108260835521,176.5411834716797,104.0,174.0,7.427168503695437,170,101.10938050082711,457.13124867413586
2104305,-45.767573200051146,-1.3774318395394667,711.8062433431041,19.536231994628906,0.0,57.0,2.5929514959107,138,39.883099610863766,457.4139896400859
2104404,-44.17132826269065,-5.1521957161647025,880.8459821413271,144.36570739746094,94.0,124.0,6.111025992909398,175,67.28373969419658,443.23873940738804
2104503,-44.22213824145576,-4.999540181907489,437.7193277857732,132.71739196777344,82.0,125.0,6.690466958038165,92,52.976480631361184,440.091316211955
2104552,-47.325340439498284,-5.719165822725745,621.6287144250236,192.1904754638672,117.0,272.0,8.79346817318699,126,15.12169149585881,90.92021241415843
2104602,-44.09418732578862,-5.366530233439101,647.0254646679386,154.28358459472656,103.0,89.0,5.759419104462388,134,88.77945605715149,449.4403526882067
2104628,-44.09039052072138,-5.529079993399716,408.5606385949068,174.83132934570312,119.0,112.0,6.272430451054963,83,101.89078121966232,448.9465197428773
2104651,-45.926086540878586,-3.419472138505758,1141.5631867297925,65.80000305175781,25.0,260.0,5.560716458354016,220,89.85371434372354,345.37094337039736
2104677,-45.819141380947066,-2.0626472418641546,1035.0598798447754,52.0,26.0,51.0,3.45935170420546,210,46.117585443862694,433.73503810708826
2104701,-44.31782170930175,-5.413747107190255,270.75392142822966,188.8727264404297,145.0,76.0,5.049392750303445,55,75.42342221310045,424.3534269531903
2104800,-46.014660868173316,-5.840588166447394,8854.923064836534,244.8792266845703,105.0,335.0,10.811605661620185,1805,8.514317245832942,236.65671081212153
2104909,-44.6657956675848,-2.148408434942326,472.62835258443374,26.55555534362793,7.0,46.0,3.9605439268052884,99,128.15720640926224,543.9802019183135
2105005,-43.56290398922839,-2.7243333361214224,1693.365904285456,37.810001373291016,0.0,87.0,2.3733089346296152,300,142.82331863391553,601.5463474434112
2105104,-43.861246613872346,-2.65182523376654,1102.481121095363,28.418182373046875,0.0,64.0,3.2026397754624245,220,126.25925918879445,578.2147725492409
2105153,-45.122983330316174,-3.655810301706349,374.1040387226967,19.402597427368164,11.0,24.0,1.8964327002399484,77,30.976789703177268,399.62785230355894
2105203,-44.826349224706355,-4.591973364167709,344.8702150916215,54.5,33.0,59.0,4.869977482036882,68,16.2317855410732,385.19711008137716
2105302,-47.575347808844015,-5.339975520757538,1360.215060121147,164.346435546875,107.0,280.0,6.935383674963489,280,13.046719636392037,70.24335272844348
2105351,-45.675679102742855,-5.185070246133468,1247.2721609384753,196.2627410888672,76.0,242.0,14.186307746828646,255,50.54551501444686,277.6504909466878
2105401,-44.27696293551695,-3.389414664812678,1475.7409480029019,40.17434310913086,13.0,70.0,3.3627216491111427,304,56.741292109339916,495.41023446113957
2105427,-47.26102720441356,-4.272483354394006,3565.2207572415937,199.33609008789062,85.0,246.0,12.657272487391266,726,11.721638297621109,175.17616671675538
2105450,-44.2904963748998,-5.852556924233137,591.9533995809034,269.01654052734375,138.0,249.0,14.090212663035846,121,102.56470987055692,427.13260692903617
2105476,-45.57528654364273,-5.392881600888297,1966.0344971644226,229.06716918945312,143.0,174.0,10.75939786349763,402,26.70070509877814,285.52695610820973
2105500,-47.12541406589881,-5.228916009944523,1133.8893936069217,260.9482727050781,154.0,280.0,11.469297733773066,232,21.512608634195608,120.88359084209098
2105609,-44.755183072562154,-5.016276292564017,715.5191819844767,112.20833587646484,41.0,171.0,10.16369039839656,144,13.13244471726838,381.4900980724626
2105658,-46.1174340427078,-1.9184809341918465,563.6400816410314,37.140350341796875,12.0,57.0,2.623156674671614,114,10.806475133658314,404.027964011338
2105708,-45.206121629626885,-4.7378619121359264,1243.8374034748413,158.81640625,47.0,236.0,11.069796413937226,256,41.92932202480568,340.11409090231354
2105807,-44.975436125167796,-4.521708470967026,334.3275253837928,60.92647171020508,26.0,137.0,6.811401410358279,68,30.039160826340353,371.94648161066556
2105906,-44.88367790891916,-3.9912616251400004,632.0620662798174,19.30769157409668,2.0,42.0,2.2040712680581294,130,16.733507657954945,404.38411479093
2105922,-43.49460742249113,-6.030521424818488,1511.036990614375,243.70626831054688,122.0,331.0,12.596569718313324,303,44.673147261989,434.1903405504025
2105948,-44.93271988590956,-4.5909087917922164,224.36235126829706,64.95744323730469,33.0,105.0,7.00205443278709,47,26.805457554980027,373.97993418663634
2105963,-45.404531471262125,-4.928336336409544,753.4714204925112,199.7483367919922,69.0,262.0,13.479611990832623,151,51.466154321681415,313.17550240747414
2105989,-46.93129021949365,-6.103093621690032,1080.1088299136609,233.55999755859375,157.0,315.0,6.741266771780295,225,50.99011493866068,143.33019720853645
2106003,-44.46491844911562,-4.5567835120613465,317.5183857041411,65.18461608886719,29.0,86.0,5.981134965595639,65,23.433321390732548,424.74588799929677
2106102,-45.21974015465189,-7.219538359806296,3598.5907693400513,309.99053955078125,190.0,310.0,12.86260266162643,740,34.384534555197355,360.41627157206426
2106201,-45.89378000472014,-1.3969106842535368,442.67757813923527,30.102272033691406,0.0,70.0,3.298239394157884,88,26.38501531731841,443.40557069501233
2106300,-42.183727306983236,-3.299340389352774,434.8091271551093,43.96703338623047,8.0,90.0,8.788117384766348,91,8.13933303168435,653.8097058931996
2106326,-45.99334959002919,-1.9838296373083029,634.8745630399208,47.06106948852539,26.0,58.0,3.5813741475213363,131,25.28566853379536,416.1382078368285
2106359,-45.62997516236235,-4.704450148621842,1387.3794282760937,219.78521728515625,62.0,312.0,17.47378232368442,284,84.33800439865726,296.6748414938107
2106375,-45.946294049561935,-2.4115385381505545,761.4615619829856,60.089744567871094,32.0,89.0,3.143629632606321,156,47.118737015790806,415.1869256848137
2106409,-43.2257920977274,-3.626183279357082,546.2271106879925,84.86363983154297,49.0,59.0,3.864938865526536,110,61.4138672420233,589.1807085919103
2106508,-45.003881880523664,-3.0731422283315264,397.9265882365871,18.475000381469727,0.0,43.0,2.203359407281418,80,34.10603255682292,448.234353079344
2106607,-43.30675169561046,-5.388584868874899,2118.2907799896784,171.1252899169922,82.0,177.0,8.054301796315846,431,34.220867313123684,495.07048254908517
2106631,-44.47751391247967,-3.7572990474576793,795.5934816750232,40.79754638671875,9.0,61.0,3.3916381146683654,163,20.703024506792115,456.3926509071113
2106672,-42.79658258330345,-3.496187442583302,637.4736198913306,83.40157318115234,34.0,88.0,4.9943797393435,127,22.91683543741846,638.867120248449
2106706,-44.95089930872868,-6.453775795293491,8522.843020543689,376.0728759765625,152.0,431.0,16.289664907970522,1743,94.4362473821219,364.21476558848536
2106755,-44.52860698405451,-3.5322774215734323,333.4125512124738,37.85293960571289,12.0,54.0,4.328306391879084,68,29.120359628571023,463.2404662449936
2106805,-44.844055585502325,-2.058641121472892,684.5889425923815,35.537879943847656,7.0,55.0,3.904450427107175,132,137.36608731159635,536.8733460957214
2106904,-45.321551166907554,-3.491849451418997,1255.1129926672438,19.2608699798584,6.0,40.0,2.350735754294614,253,49.197174463184446,391.8628651600297
2107001,-47.04186098176154,-5.856789877954791,1486.978332541883,244.05667114257812,141.0,284.0,8.035303426753243,300,41.23615044894171,124.14653688344328
2107100,-43.77672225231263,-2.9741614749811887,1713.165518515627,69.77143096923828,19.0,75.0,2.0400906531511644,350,118.9032438495171,566.7509564271511
2107209,-43.812873199355415,-3.426744377915482,575.5916452254169,49.31304168701172,17.0,71.0,5.675659937253579,115,102.55942883177407,538.9285583030739
2107258,-46.26404088357685,-7.143389509298506,738.1973465983756,432.0197448730469,297.0,310.0,14.44817722788827,152,43.130973852515325,249.2561255761724
2107308,-44.03949353378126,-6.749076482575035,970.7791065713391,225.5126953125,157.0,285.0,10.888797828946348,197,2.098952966034766,390.7963497060397
2107357,-45.95412639565327,-2.895584084000884,2442.666248194175,73.18989562988281,18.0,187.0,4.353444110827407,495,66.87243778029708,385.073686085457
2107407,-45.12106775458378,-4.094125173031091,693.2862827216741,33.680850982666016,7.0,58.0,2.965756210325961,141,38.08315222120879,375.67525911309946
2107456,-45.00569583121221,-2.9778044622158717,205.9676848205272,23.428571701049805,5.0,40.0,2.8905920527239095,42,42.57563690774452,454.7745686368304
2107506,-44.123897668606794,-2.502800317781335,134.152531861444,26.77777862548828,8.0,36.0,4.396477164257767,27,115.57451145982064,564.2977323600787
2107605,-45.02163397309612,-2.690439370323256,528.5284041712293,20.70093536376953,2.0,43.0,3.166823431560647,107,71.91990225758114,474.16081364081646
2107704,-43.92419317040249,-6.403663605125592,528.0718249988277,308.7636413574219,215.0,276.0,18.66186864747929,110,35.737734730262986,416.8833769832349
2107803,-43.46232016812997,-5.63780340484176,3239.601626956137,183.5780029296875,76.0,225.0,8.525280362874145,673,39.95036446413847,473.85586534884334
2107902,-43.756845369069445,-6.152811844522742,1364.3429275092203,277.49468994140625,170.0,314.0,13.50846574064091,283,60.597822768727305,433.1411856621824
2108009,-44.18162175042157,-6.632900598849774,1637.8542040500324,345.95196533203125,205.0,279.0,21.631105096055773,333,21.49265380521304,410.256372123657
2108058,-42.611183553119865,-2.8559501538297813,1000.3239587065764,33.25490188598633,0.0,95.0,3.526450514087591,204,66.92774434980022,686.8971861101072
2108108,-45.39571444969046,-4.522162279039498,1165.2589106291998,138.38197326660156,42.0,316.0,10.827542878174325,233,73.293242728806,328.23551903801683
2108207,-44.581630100915184,-4.619302526469979,264.1583255447913,51.653846740722656,28.0,58.0,5.171336398214674,52,8.782802459568781,410.35931433490384
2108256,-45.431778753010214,-2.988087657105216,1763.3367139181355,37.57063674926758,13.0,57.0,3.2667465150474717,361,77.0880705896212,418.18748714861937
2108306,-45.298311540220176,-3.2514402570491554,797.4489854497369,18.395061492919922,3.0,55.0,2.7521889299384252,162,51.38592353750222,410.3584882998918
2108405,-44.89511836860548,-2.5695387918442054,392.8078991846414,14.525641441345215,1.0,41.0,2.8867312605679487,78,81.51869139533059,493.5840566469115
2108454,-44.28161278301583,-4.4197484663943305,828.251140962122,86.30538940429688,47.0,115.0,6.49541157372782,167,44.25086044590282,448.6679633762742
2108504,-45.450312902039414,-3.700489919609331,242.19250763719901,21.755102157592773,9.0,32.0,2.6807015157115694,49,67.52640201896395,366.68236434262803
2108603,-45.12606987247875,-2.4977122452137306,1522.8409059377154,27.707792282104492,1.0,110.0,3.9518567722956823,308,96.00708435543531,480.2562822741938
2108702,-45.09340415227486,-3.852070822693785,543.4303004983813,22.20353889465332,5.0,39.0,2.2730617562301627,113,34.93745053937726,391.1050764355984
2108801,-44.17235971172399,-3.7826867846124177,687.6467054929817,46.04166793823242,20.0,87.0,4.222684793527441,144,50.59562797026023,485.71264743938383
2108900,-44.91164911322851,-4.787914872227898,988.3057369668968,121.99009704589844,35.0,205.0,11.3866516443496,202,15.66727109300344,370.05673051879563
2109007,-47.17997370131807,-6.368005866866212,1425.9024151365738,208.5290069580078,134.0,181.0,7.318564366001432,293,24.008306421428355,125.44320601275633
2109056,-44.634157370630646,-1.8866457387073154,236.9990566909546,17.14285659790039,0.0,32.0,2.101685657619274,49,157.3141684497329,566.8270758956338
2109106,-44.45470289889634,-5.2812109901200985,756.3991856768262,135.51922607421875,81.0,142.0,8.505406385700095,156,54.533433373824316,410.4015809393878
2109205,-44.0782684914992,-3.091675877680292,353.8329599776771,41.33333206176758,7.0,69.0,5.205587647500696,72,83.04048793376819,531.3112945270269
2109239,-45.77292022233338,-2.3196630576544157,432.2383996567223,43.47674560546875,19.0,72.0,3.215167947506233,86,59.76160759214416,435.25452270567547
2109270,-45.36165654715291,-2.5850964321652365,725.0055790079059,28.5510196685791,8.0,66.0,3.3109082351662265,147,101.02414112694335,454.9143707094813
2109304,-43.954962427188995,-3.344032705613703,453.15786771767307,53.29670333862305,17.0,78.0,4.609870131993711,91,92.87727625494962,529.1638203664384
2109403,-43.36280022693227,-2.7096905671356937,1331.0347277038964,41.489051818847656,0.0,98.0,1.8126007150567207,274,126.10343689640649,621.3604924643103
2109452,-44.08568821609014,-2.4362764179119787,72.09621373354457,8.125,0.0,31.0,3.942085545071573,16,123.94492667107822,572.1744335662517
2109502,-46.65951994839965,-7.596189844965114,6415.598882561782,340.9079895019531,202.0,418.0,9.922737485795938,1315,94.44156247366622,233.9330663460333
2109551,-47.31678304934475,-5.957799375481252,718.1386109166779,163.02667236328125,119.0,86.0,4.776021726905461,150,11.94305278589191,97.75900529811668
2109601,-44.201995263375814,-2.955110721641415,650.5415848593693,24.669172286987305,0.0,70.0,3.5215757168737722,133,76.2573337299295,527.9400290592971
2109700,-45.557101717829326,-7.433204728708533,2488.699998733122,322.05316162109375,201.0,313.0,12.500379044169861,508,27.061782090600165,333.4357813712773
2109759,-44.61583370249343,-5.517833696117263,641.6893568409141,181.8000030517578,124.0,109.0,7.571246446679411,130,52.99468233094936,390.78962764917264
2109809,-45.36993039742962,-2.4172953389127025,2168.996849506744,22.86394500732422,1.0,65.0,2.501141542258697,441,105.72896274104127,467.82015543384176
2109908,-45.432916032063815,-3.87026120960117,806.3418734029401,37.49693298339844,10.0,53.0,2.825744723416086,163,70.80272214878246,357.78191786194606
2110005,-45.93226501042358,-4.271145876773441,4826.900229791878,156.77281188964844,16.0,350.0,11.990868794506842,986,128.3813042151499,287.1806527290361
2110039,-45.77298399666398,-2.540094092399287,1013.2501674622763,38.0625,14.0,87.0,3.0867089430734556,208,71.04244860191042,428.1961351786178
2110104,-42.880839119060994,-3.345168611985442,1427.0443334890297,85.06143188476562,24.0,86.0,4.923828124906027,293,41.06972658188717,636.6909040038936
2110203,-44.330729084734784,-3.1595462418600535,770.3517758693779,20.33757972717285,0.0,51.0,2.5169618981741646,157,53.99687271456754,503.52359056620907
2110237,-42.61462361155007,-3.1974707327146588,932.4128159512766,88.05464172363281,37.0,71.0,4.306824132223436,183,30.747027813053847,670.4161923953242
2110278,-43.18413379135679,-2.6235489963971506,1589.2678721342236,27.727272033691406,0.0,76.0,1.712755742644883,319,118.92099127802804,643.3294575484326
2110302,-44.48163724257867,-4.8263960228835066,771.1045531483833,96.67088317871094,34.0,135.0,8.964908022905298,158,18.64673817870308,415.457005592443
2110401,-43.617214416350535,-3.3756757562967494,931.6793296003016,72.49214935302734,29.0,79.0,5.378167475187222,191,110.64066328674106,560.9400855492056
2110500,-44.9995577323074,-2.796883562803875,471.9328694919823,20.78125,2.0,39.0,2.54999208687205,96,60.05938484357629,468.26908547608866
2110609,-42.405910201691455,-3.311198504212092,1003.3241767624859,73.14427947998047,16.0,96.0,7.078587959825942,201,15.965254198962851,663.5256695123963
2110658,-44.61785477998599,-6.8332702670372365,953.1265036051627,371.9438781738281,231.0,245.0,17.216709149813084,196,39.385582067322005,411.15396417908005
2110708,-44.33656636420515,-5.638483683002096,1148.1664671287872,222.0257568359375,146.0,210.0,6.951303778826603,233,86.22421004999926,421.46237023983736
2110807,-44.88371791543033,-7.091833219873559,2027.638504471397,299.66986083984375,179.0,311.0,15.649119788433886,418,30.98391891594188,390.95570083446836
2110856,-47.3528572789177,-5.158785482753928,755.1468004668131,319.6973571777344,225.0,193.0,12.289137366223542,152,0.7504648042393065,101.39251502166184
2110906,-43.11296274875693,-6.209392773718468,2289.243651920231,194.7314453125,89.0,272.0,13.405221225446697,458,13.50773610174049,401.8683425712741
2111003,-44.76399436286703,-3.0048194364778698,642.9068650252884,7.29007625579834,0.0,30.0,1.462864172540012,131,32.83264782175284,473.90276915256044
2111029,-46.38061988635714,-3.511422745606554,909.2100439801579,94.68478393554688,42.0,203.0,6.710872078906265,184,52.14173678814381,302.5485869506865
2111052,-46.90035426373336,-6.463823430899689,2026.8002276744228,311.7305908203125,187.0,412.0,10.78319896036689,412,55.96736147559317,158.06747315369077
2111078,-43.76727064865056,-5.041062155497335,1428.9041048258077,130.17526245117188,76.0,134.0,5.999419778372136,291,94.89758866534657,489.3086409882386
2111102,-43.63835348421713,-6.559133970223839,1489.280646296218,308.08251953125,138.0,356.0,15.859683824999472,303,16.201773650073193,386.9186178959063
2111201,-44.13090763847307,-2.5777005034016196,182.79949646710884,24.769229888916016,0.0,49.0,4.203568764874296,39,108.85483280822515,558.6492633776484
2111250,-44.56815958815512,-5.041925674245081,357.27179638436064,84.0,43.0,119.0,6.703102934749526,74,26.446106577782817,401.43685709808096
